EPISODE_ID,EVENT_ID,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,DATA_SOURCE,YEARMONTH
1168858.0,5394911,31.0,2004,May,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.1,10.0,,,,,7.0,W,BROKEN BOW,7.0,W,41.06667,-99.3,41.06667,-99.3,PDS,2004-05-01
1168887.0,5394914,19.0,2004,May,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.2,25.0,,,,,6.0,NW,CLARION,6.0,NW,42.8,-92.25,42.8,-92.25,PDS,2004-05-01
1170381.0,5397342,29.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.1,50.0,,,,,6.0,SW,EMINENCE,6.0,SW,37.08333,-91.45,37.08333,-91.45,PDS,2004-05-01
1170382.0,5397343,29.0,2004,May,Tornado,0,0,0,0,10.0,,NWS STORM SURVEY,,F1,1.0,200.0,,,,,3.0,SE,LEBANON,3.0,SE,37.65,-92.63333,37.66667,-92.63333,PDS,2004-05-01
1168445.0,5392008,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,8.8,40.0,,,,,1.0,SW,AMITY,1.0,SW,34.25,-93.46667,34.21667,-93.33333,PDS,2004-04-01
1168992.0,5395392,2.0,2004,June,Tornado,0,0,0,0,0.0,0.0,AIRPLANE PILOT,,F0,0.0,0.0,,,,,60.0,W,BETHEL,60.0,W,60.8,-163.53333,60.8,-163.53333,PDS,2004-06-01
1169134.0,5395403,19.0,2004,May,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,3.0,40.0,,,,,2.0,N,THURMAN,2.0,N,40.85,-95.73333,40.85,-95.68333,PDS,2004-05-01
1169875.0,5397538,18.0,2004,May,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,4.5,30.0,,,,,1.0,W,BROOK,1.0,W,40.86667,-87.38333,40.86667,-87.28333,PDS,2004-05-01
1170170.0,5396818,28.0,2004,May,Tornado,0,0,0,0,15.0,,NWS STORM SURVEY,,F1,6.0,300.0,,,,,4.0,E,PRENTISS,4.0,E,31.6,-89.81667,31.65,-89.73333,PDS,2004-05-01
1168685.0,5394280,48.0,2004,April,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,100.0,,,,,7.0,NW,PADRE RANGER STN,7.0,NW,27.51667,-97.36667,27.51667,-97.36667,PDS,2004-04-01
1168685.0,5394278,48.0,2004,April,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.1,50.0,,,,,1.0,NW,GREEN LAKE,1.0,NW,28.55,-96.86667,28.55,-96.86667,PDS,2004-04-01
1168685.0,5394279,48.0,2004,April,Tornado,0,0,0,0,10.0,,NWS STORM SURVEY,,F0,0.5,100.0,,,,,,,LONG MOTT,,,28.46667,-96.75,28.46667,-96.75,PDS,2004-04-01
1169378.0,5395355,47.0,2004,May,Tornado,0,0,0,0,30.0,,NWS STORM SURVEY,,F1,2.0,50.0,,,,,2.0,NE,JOHNSON STORE,2.0,NE,36.58333,-82.7,36.58333,-82.66667,PDS,2004-05-01
1168888.0,5394533,19.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,25.0,,,,,10.0,NE,NEWTON,10.0,NE,,,,,PDS,2004-05-01
1168888.0,5394534,19.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,25.0,,,,,2.0,NW,DALLAS CENTER,2.0,NW,41.83333,-93.15,41.86667,-93.15,PDS,2004-05-01
1168888.0,5394535,19.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,25.0,,,,,8.0,W,NEWBURG,8.0,W,,,,,PDS,2004-05-01
1168888.0,5394537,19.0,2004,May,Tornado,0,0,0,0,5.0,2.0,AMATEUR RADIO,,F0,1.5,40.0,,,,,2.0,N,BAXTER,2.0,N,41.78333,-94.53333,41.78333,-94.53333,PDS,2004-05-01
1170044.0,5397153,13.0,2004,June,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,0.5,0.5,,,,,9.0,WNW,HOBOKEN,9.0,WNW,31.23333,-82.26667,31.23333,-82.26667,PDS,2004-06-01
1168769.0,5394090,37.0,2004,May,Tornado,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,,F1,2.3,300.0,,,,,7.0,W,ANGIER,7.0,W,35.5,-78.86667,35.5,-78.86667,PDS,2004-05-01
1168887.0,5394216,19.0,2004,May,Tornado,0,0,0,0,,,AMATEUR RADIO,,F0,0.5,40.0,,,,,10.0,W,GRUNDY CENTER,10.0,W,42.58333,-93.4,42.58333,-93.4,PDS,2004-05-01
1169031.0,5395035,47.0,2004,May,Tornado,0,0,0,0,30.0,,EMERGENCY MANAGER,,F1,1.0,10.0,,,,,,,TRACY CITY,,,35.26667,-85.75,35.28333,-85.73333,PDS,2004-05-01
1169606.0,5396436,24.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.5,50.0,,,,,4.0,NW,WOLFSVILLE,4.0,NNW,39.6,-77.6,39.65,-77.58333,PDS,2004-05-01
1168084.0,5392107,48.0,2004,April,Tornado,0,0,0,0,,,AMATEUR RADIO,,F0,1.0,20.0,,,,,5.0,W,BRACKETTVILLE,5.0,W,29.31667,-100.5,29.33333,-100.48333,PDS,2004-04-01
1169664.0,5396828,17.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,5.0,50.0,,,,,2.0,SW,NEW HARTFORD,2.0,SW,39.55,-90.95,39.53333,-90.88333,PDS,2004-05-01
1169667.0,5396831,17.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,3.0,50.0,,,,,3.0,ENE,PITTSFIELD,3.0,ENE,39.61667,-90.76667,39.63333,-90.71667,PDS,2004-05-01
1170379.0,5397088,29.0,2004,May,Tornado,1,0,0,0,500.0,,NWS STORM SURVEY,,F2,12.0,200.0,,,,,7.0,W,ROSCOE,7.0,W,37.96667,-93.95,37.96667,-93.7,PDS,2004-05-01
1170380.0,5397089,20.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.1,10.0,,,,,3.0,N,GIRARD,3.0,N,37.55,-94.85,37.55,-94.85,PDS,2004-05-01
1168683.0,5394015,48.0,2004,April,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.2,50.0,,,,,11.0,N,CALLAGHAN,11.0,N,28.03333,-99.4,28.03333,-99.4,PDS,2004-04-01
1168887.0,5394220,19.0,2004,May,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.3,30.0,,,,,3.0,S,WATERLOO,3.0,S,42.51667,-93.53333,42.51667,-93.53333,PDS,2004-05-01
1168887.0,5394221,19.0,2004,May,Tornado,0,0,0,0,,,AMATEUR RADIO,,F0,0.5,40.0,,,,,5.0,NW,GRUNDY CENTER,5.0,NW,42.48333,-92.66667,42.48333,-92.66667,PDS,2004-05-01
1168858.0,5394907,31.0,2004,May,Tornado,0,0,0,0,,1.0,NWS EMPLOYEE(OFF DUTY),,F0,0.1,10.0,,,,,2.0,SE,MAXWELL,2.0,SE,40.55,-100.76667,40.55,-100.76667,PDS,2004-05-01
1168888.0,5394602,19.0,2004,May,Tornado,0,0,0,0,10.0,5.0,LAW ENFORCEMENT,,F1,17.0,100.0,,,,,,,MELBOURNE,,,42.08333,-92.68333,42.08333,-92.68333,PDS,2004-05-01
1168888.0,5394604,19.0,2004,May,Tornado,0,0,0,0,,,BROADCAST MEDIA,,F0,2.0,50.0,,,,,2.0,W,ALLEMAN,2.0,W,42.0,-92.85,42.0,-92.85,PDS,2004-05-01
1168854.0,5394930,31.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,20.0,,,,,5.0,E,TRYON,5.0,E,41.96667,-100.26667,41.96667,-100.26667,PDS,2004-05-01
1168889.0,5394827,19.0,2004,May,Tornado,0,0,0,0,,2.0,LAW ENFORCEMENT,,F0,0.5,50.0,,,,,6.0,S,EARLHAM,6.0,S,,,,,PDS,2004-05-01
1168889.0,5394840,19.0,2004,May,Tornado,0,0,0,0,,1.0,LAW ENFORCEMENT,,F0,0.2,30.0,,,,,4.0,SW,MARTENSDALE,4.0,SW,41.76667,-93.71667,41.76667,-93.71667,PDS,2004-05-01
1170170.0,5397162,28.0,2004,May,Tornado,0,0,0,0,15.0,,NWS STORM SURVEY,,F1,6.0,100.0,,,,,4.0,SSW,PRENTISS,4.0,SSW,31.55,-89.91667,31.58333,-89.83333,PDS,2004-05-01
1169919.0,5397558,18.0,2004,May,Tornado,0,0,0,0,500.0,,NWS STORM SURVEY,,F1,2.9,200.0,,,,,1.0,N,GEORGETOWN,1.0,N,38.3,-85.96667,38.28333,-85.91667,PDS,2004-05-01
1168887.0,5394210,19.0,2004,May,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.5,30.0,,,,,7.0,SW,DIKE,7.0,SW,43.43333,-93.21667,43.43333,-93.21667,PDS,2004-05-01
1168887.0,5394334,19.0,2004,May,Tornado,0,0,0,0,25.0,2.0,NWS STORM SURVEY,,F1,5.0,300.0,,,,,5.0,W,ROLFE,5.0,W,,,,,PDS,2004-05-01
1168912.0,5394343,48.0,2004,May,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,2.0,50.0,,,,,5.0,SW,SNYDER,5.0,SW,32.66667,-100.96667,32.68333,-100.93333,PDS,2004-05-01
1169017.0,5395841,53.0,2004,May,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.2,70.0,,,,,1.0,W,(SKA)FAIRCHILD AFB,1.0,W,47.63333,-117.66667,47.63333,-117.66667,PDS,2004-05-01
1168887.0,5394208,19.0,2004,May,Tornado,0,0,0,0,2.0,3.0,LAW ENFORCEMENT,,F1,3.5,100.0,,,,,3.0,N,GRUNDY CENTER,3.0,N,43.13333,-94.88333,43.13333,-94.88333,PDS,2004-05-01
1168858.0,5394906,31.0,2004,May,Tornado,0,0,0,0,,1.0,TRAINED SPOTTER,,F0,0.2,10.0,,,,,6.0,W,CALLAWAY,6.0,W,40.45,-100.91667,40.45,-100.91667,PDS,2004-05-01
1168236.0,5392633,48.0,2004,April,Tornado,0,0,0,0,,,BROADCAST MEDIA,,F0,0.2,20.0,,,,,2.0,S,HASKELL,2.0,S,33.13333,-99.75,33.13333,-99.75,PDS,2004-04-01
1168314.0,5392756,48.0,2004,April,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.1,25.0,,,,,4.0,NW,VERHALEN,4.0,NW,30.88333,-102.86667,30.88333,-102.86667,PDS,2004-04-01
1168162.0,5392889,17.0,2004,April,Tornado,0,0,0,0,250.0,,NWS STORM SURVEY,,F1,8.1,440.0,,,,,0.0,NW,CAMP GROVE,0.0,NW,41.08333,-89.65,41.16667,-89.53333,PDS,2004-04-01
1168162.0,5392890,17.0,2004,April,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,2.8,30.0,,,,,3.0,NW,VICTORIA,3.0,NW,41.06667,-90.13333,41.1,-90.1,PDS,2004-04-01
1170542.0,5396901,48.0,2004,May,Tornado,0,0,0,0,5.0,,NWS STORM SURVEY,,F0,0.1,20.0,,,,,1.0,E,MERKEL,1.0,E,32.46667,-100.0,32.46667,-100.0,PDS,2004-05-01
1170170.0,5396902,28.0,2004,May,Tornado,0,0,0,0,25.0,,NWS STORM SURVEY,,F1,0.7,75.0,,,,,7.0,WNW,COLLINS,7.0,WNW,31.58333,-89.68333,31.6,-89.65,PDS,2004-05-01
1170170.0,5396903,28.0,2004,May,Tornado,0,0,0,0,20.0,,NWS STORM SURVEY,,F1,6.0,100.0,,,,,1.0,SE,JAYESS,1.0,SE,31.71667,-89.88333,31.71667,-89.88333,PDS,2004-05-01
1168291.0,5392269,27.0,2004,April,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,1.5,50.0,,,,,1.0,E,REVERE,1.0,E,44.8,-93.55,44.8,-93.55,PDS,2004-04-01
1168291.0,5392270,27.0,2004,April,Tornado,0,0,0,0,,,NEWSPAPER,,F1,7.0,50.0,,,,,5.0,NE,LAMBERTON,5.0,NE,44.41667,-94.11667,44.41667,-94.11667,PDS,2004-04-01
1169757.0,5397527,29.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.2,50.0,,,,,3.0,NW,HILLSBORO,3.0,NW,38.26667,-90.6,38.26667,-90.6,PDS,2004-05-01
1169918.0,5397421,21.0,2004,May,Tornado,2,0,0,0,2.5,,NWS STORM SURVEY,,F2,7.8,300.0,,,,,1.0,E,SMITHFIELD,1.0,E,38.38333,-85.23333,38.4,-85.1,PDS,2004-05-01
1169918.0,5397422,21.0,2004,May,Tornado,6,0,0,0,7.5,,NWS STORM SURVEY,,F3,3.0,100.0,,,,,5.0,NE,BLUE GRASS LEX ARPT,5.0,NE,38.08333,-84.53333,38.08333,-84.5,PDS,2004-05-01
1169751.0,5397521,29.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,50.0,,,,,,,KLONDIKE,,,38.58333,-90.83333,38.58333,-90.83333,PDS,2004-05-01
1169752.0,5397522,29.0,2004,May,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,1.5,50.0,,,,,2.0,NE,LABADIE,2.0,NE,38.55,-90.81667,38.55,-90.81667,PDS,2004-05-01
1170417.0,5397745,20.0,2004,May,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.1,50.0,,,,,10.0,W,CUBA,10.0,W,39.8,-97.63333,39.8,-97.63333,PDS,2004-05-01
1170417.0,5397747,20.0,2004,May,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.1,50.0,,,,,2.0,SW,AGENDA,2.0,SW,39.7,-97.46667,39.7,-97.46667,PDS,2004-05-01
1168889.0,5393434,19.0,2004,May,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,0.2,30.0,,,,,4.0,S,MT AYR,4.0,S,41.51667,-94.45,41.51667,-94.45,PDS,2004-05-01
1167697.0,5391623,20.0,2004,May,Tornado,0,0,0,0,100.0,,NWS STORM SURVEY,,F1,2.5,150.0,,,,,1.0,W,ARGONIA,1.0,W,37.7,-97.33333,37.7,-97.33333,PDS,2004-05-01
1167697.0,5391624,20.0,2004,May,Tornado,0,0,0,0,,,STORM CHASER,,F1,4.0,125.0,,,,,6.0,E,ATTICA,6.0,E,37.7,-97.33333,37.7,-97.33333,PDS,2004-05-01
1167697.0,5391625,20.0,2004,May,Tornado,0,0,0,0,100.0,,STORM CHASER,,F1,3.5,100.0,,,,,2.0,N,DANVILLE,2.0,N,37.65,-97.13333,37.65,-97.13333,PDS,2004-05-01
1169474.0,5395073,40.0,2004,May,Tornado,0,0,0,0,1.0,,STORM CHASER,,F0,0.3,50.0,,,,,2.0,W,MANITOU,2.0,W,35.33333,-99.01667,35.33333,-99.01667,PDS,2004-05-01
1169474.0,5395075,40.0,2004,May,Tornado,0,0,0,0,,,STORM CHASER,,F0,0.1,30.0,,,,,8.0,NE,FREDERICK,8.0,NE,35.25,-98.85,35.25,-98.85,PDS,2004-05-01
1169474.0,5395076,40.0,2004,May,Tornado,0,0,0,0,40.0,,BROADCAST MEDIA,,F1,0.2,25.0,,,,,,,ALFALFA,,,35.26667,-98.93333,35.26667,-98.93333,PDS,2004-05-01
1169474.0,5395077,40.0,2004,May,Tornado,0,0,0,0,50.0,,BROADCAST MEDIA,,F1,0.2,30.0,,,,,3.0,E,EAKLY,3.0,E,35.3,-98.81667,35.3,-98.81667,PDS,2004-05-01
1168165.0,5392896,18.0,2004,April,Tornado,0,0,0,0,150.0,,NWS STORM SURVEY,,F1,0.1,50.0,,,,,5.0,N,NORTH SALEM,5.0,N,40.26667,-86.43333,40.31667,-86.38333,PDS,2004-04-01
1168440.0,5391925,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.2,25.0,,,,,5.0,W,ROCKY,5.0,W,34.58333,-94.45,34.58333,-94.45,PDS,2004-04-01
1168441.0,5391926,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.5,25.0,,,,,8.0,SSE,BIG FORK,8.0,SSE,34.38333,-93.91667,34.36667,-93.91667,PDS,2004-04-01
1168442.0,5391927,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,1.9,25.0,,,,,14.0,SW,BLACK SPGS,14.0,SW,34.3,-93.88333,34.31667,-93.86667,PDS,2004-04-01
1168444.0,5392007,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,2.0,25.0,,,,,5.0,SSE,GLENWOOD,5.0,SSE,34.25,-93.51667,34.25,-93.46667,PDS,2004-04-01
1168927.0,5393884,38.0,2004,May,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F1,1.0,600.0,,,,,5.0,E,BARTON,5.0,E,48.5,-100.05,48.5,-100.03333,PDS,2004-05-01
1168920.0,5393877,38.0,2004,May,Tornado,0,0,0,0,0.0,0.0,TRAINED SPOTTER,,F0,0.0,20.0,,,,,4.0,SW,ASHLEY,4.0,SW,46.0,-99.43333,46.0,-99.43333,PDS,2004-05-01
1168921.0,5393878,38.0,2004,May,Tornado,0,0,0,0,0.0,0.0,TRAINED SPOTTER,,F1,3.0,60.0,,,,,4.0,SW,ASHLEY,4.0,SW,46.0,-99.43333,45.98333,-99.36667,PDS,2004-05-01
1168041.0,5391204,29.0,2004,April,Tornado,0,0,0,0,,,STORM CHASER,,F0,0.2,20.0,,,,,1.0,E,WATSON,1.0,E,40.48333,-95.61667,40.48333,-95.61667,PDS,2004-04-01
1168300.0,5392453,47.0,2004,April,Tornado,0,0,0,0,25.0,,NWS STORM SURVEY,,F0,0.1,100.0,,,,,,,FISHERVILLE,,,35.16667,-89.66667,35.16667,-89.66667,PDS,2004-04-01
1168210.0,5392243,40.0,2004,April,Tornado,0,0,0,0,,,STORM CHASER,,F0,0.5,80.0,,,,,5.0,SW,HASKELL,5.0,SW,35.76667,-95.73333,35.76667,-95.73333,PDS,2004-04-01
1168165.0,5392982,18.0,2004,April,Tornado,0,0,0,0,500.0,,NWS STORM SURVEY,,F0,0.2,50.0,,,,,8.0,SW,KOKOMO,8.0,SW,39.83333,-86.8,39.83333,-86.8,PDS,2004-04-01
1168165.0,5392983,18.0,2004,April,Tornado,1,0,0,0,3.0,,NWS STORM SURVEY,,F1,0.7,75.0,,,,,,,KOKOMO,,,40.13333,-86.21667,40.13333,-86.21667,PDS,2004-04-01
1168162.0,5392802,17.0,2004,April,Tornado,0,0,0,0,15.0,,EMERGENCY MANAGER,,F0,0.9,50.0,,,,,3.0,SW,PESOTUM,3.0,SW,39.88333,-88.3,39.88333,-88.28333,PDS,2004-04-01
1168162.0,5392803,17.0,2004,April,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,0.1,50.0,,,,,4.0,NE,PHILO,4.0,NE,40.03333,-88.1,40.03333,-88.1,PDS,2004-04-01
1169247.0,5396169,31.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F1,1.5,150.0,,,,,2.0,N,HADAR,2.0,N,42.13333,-97.45,42.1,-97.45,PDS,2004-05-01
1168210.0,5392244,40.0,2004,April,Tornado,0,0,0,0,,,STORM CHASER,,F0,2.0,200.0,,,,,4.0,SW,HASKELL,4.0,SW,35.76667,-95.71667,35.78333,-95.68333,PDS,2004-04-01
1168210.0,5392245,40.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,1.6,150.0,,,,,3.0,ENE,BROKEN ARROW,3.0,ENE,36.06667,-95.75,36.06667,-95.71667,PDS,2004-04-01
1168210.0,5392246,40.0,2004,April,Tornado,0,0,0,0,25.0,,NWS STORM SURVEY,,F0,4.1,200.0,,,,,6.0,ENE,BROKEN ARROW,6.0,ENE,36.08333,-95.68333,36.1,-95.61667,PDS,2004-04-01
1168211.0,5392258,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,0.5,75.0,,,,,3.0,NE,STRICKLER,3.0,NE,35.86667,-94.3,35.86667,-94.3,PDS,2004-04-01
1168162.0,5392805,17.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,1.0,75.0,,,,,7.0,E,WYOMING,7.0,E,41.06667,-89.65,41.1,-89.63333,PDS,2004-04-01
1168443.0,5391928,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,2.5,25.0,,,,,6.0,ENE,LANGLEY,6.0,ENE,34.35,-93.73333,34.33333,-93.68333,PDS,2004-04-01
1168162.0,5392801,17.0,2004,April,Tornado,0,0,0,0,50.0,,EMERGENCY MANAGER,,F1,3.0,50.0,,,,,4.0,NW,TUSCOLA,4.0,NW,39.83333,-88.33333,39.86667,-88.36667,PDS,2004-04-01
1168236.0,5392637,48.0,2004,April,Tornado,0,0,0,0,,,STORM CHASER,,F0,0.3,30.0,,,,,4.0,E,HASKELL,4.0,E,33.16667,-99.68333,33.15,-99.68333,PDS,2004-04-01
1168509.0,5392184,22.0,2004,April,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,25.0,,,,,3.0,NE,BEEKMAN,3.0,NE,32.95,-91.85,32.95,-91.85,PDS,2004-04-01
1168888.0,5394420,19.0,2004,May,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,25.0,,,,,1.0,NE,NEWTON,1.0,NE,41.93333,-93.26667,41.93333,-93.26667,PDS,2004-05-01
1168661.0,5393793,36.0,2004,April,Tornado,0,0,0,0,100.0,,LAW ENFORCEMENT,,F0,1.0,75.0,,,,,,,EDGEWATER,,,42.76667,-76.48333,42.76667,-76.48333,PDS,2004-04-01
1168449.0,5392012,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,2.5,50.0,,,,,8.0,SSW,POTTSVILLE,8.0,SSW,35.15,-93.1,35.13333,-93.05,PDS,2004-04-01
1168450.0,5392013,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,13.1,40.0,,,,,3.0,NNE,HUNT,3.0,NNE,35.56667,-93.65,35.36667,-93.4,PDS,2004-04-01
1168451.0,5392014,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,4.1,25.0,,,,,2.0,SE,CRABTREE,2.0,SE,35.6,-92.56667,35.6,-92.48333,PDS,2004-04-01
1168454.0,5392089,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,2.3,25.0,,,,,3.0,NE,PETTUS,3.0,NE,34.68333,-91.88333,34.7,-91.85,PDS,2004-04-01
1168455.0,5392090,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,7.5,50.0,,,,,13.0,SSE,HAMPTON,13.0,SSE,33.36667,-92.38333,33.43333,-92.36667,PDS,2004-04-01
1168456.0,5392091,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,2.2,25.0,,,,,0.0,NW,JERSEY,0.0,NW,33.43333,-92.31667,33.46667,-92.3,PDS,2004-04-01
1168457.0,5392092,5.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,7.8,60.0,,,,,12.0,SW,WARREN,12.0,SW,33.5,-92.21667,33.53333,-92.1,PDS,2004-04-01
1168210.0,5392241,40.0,2004,April,Tornado,0,0,0,0,50.0,,NWS STORM SURVEY,,F1,6.4,60.0,,,,,2.0,NE,MAZIE,2.0,NE,36.11667,-95.35,36.15,-95.23333,PDS,2004-04-01
1168210.0,5392242,40.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,1.2,80.0,,,,,4.0,E,COWETA,4.0,E,35.95,-95.56667,35.95,-95.55,PDS,2004-04-01
1168521.0,5392870,48.0,2004,April,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.1,25.0,,,,,4.0,S,EL CAMPO,4.0,S,29.15,-96.28333,29.15,-96.28333,PDS,2004-04-01
1167697.0,5391562,20.0,2004,May,Tornado,0,0,0,0,220.0,,AMATEUR RADIO,,F1,1.5,75.0,,,,,5.0,SSW,HARPER,5.0,SSW,37.53333,-97.55,37.53333,-97.55,PDS,2004-05-01
1168888.0,5394531,19.0,2004,May,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.2,25.0,,,,,2.0,N,NEWTON,2.0,N,41.7,-94.0,41.7,-94.0,PDS,2004-05-01
1168238.0,5392745,48.0,2004,April,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,50.0,,,,,2.0,S,GLEN COVE,2.0,S,31.83333,-99.65,31.83333,-99.63333,PDS,2004-04-01
1168165.0,5392898,18.0,2004,April,Tornado,0,0,0,0,75.0,,NWS STORM SURVEY,,F0,0.1,30.0,,,,,4.0,SW,LEBANON,4.0,SW,40.48333,-86.13333,40.48333,-86.13333,PDS,2004-04-01
1167707.0,5391843,20.0,2004,May,Tornado,0,0,0,0,25.0,,NWS STORM SURVEY,,F0,1.0,60.0,,,,,2.0,NNE,MILAN,2.0,NNE,38.8,-97.65,38.8,-97.65,PDS,2004-05-01
1168206.0,5391851,40.0,2004,April,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,0.4,200.0,,,,,3.0,WNW,SAPULPA,3.0,WNW,36.08333,-96.5,36.08333,-96.5,PDS,2004-04-01
1167231.0,5389582,40.0,2004,March,Tornado,0,0,0,0,20.0,,NWS STORM SURVEY,,F0,1.7,200.0,,,,,1.0,NW,MULDROW,1.0,NW,35.43333,-94.61667,35.45,-94.6,PDS,2004-03-01
1168167.0,5392991,18.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,4.0,100.0,,,,,2.0,E,FAIRMOUNT,2.0,E,40.41667,-85.61667,40.46667,-85.48333,PDS,2004-04-01
1168167.0,5392992,18.0,2004,April,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.2,50.0,,,,,,,PT ISABEL,,,40.41667,-85.83333,40.41667,-85.83333,PDS,2004-04-01
1168638.0,5393606,19.0,2004,April,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.1,50.0,,,,,3.0,NW,HORNICK,3.0,NW,42.26667,-96.13333,42.26667,-96.13333,PDS,2004-04-01
1168889.0,5393453,19.0,2004,May,Tornado,0,0,0,0,2.0,,AMATEUR RADIO,,F0,0.1,25.0,,,,,,,CENTERVILLE,,,41.56667,-93.75,41.56667,-93.75,PDS,2004-05-01
1167707.0,5391840,20.0,2004,May,Tornado,0,0,0,0,1.2,100.0,LAW ENFORCEMENT,,F1,2.5,440.0,,,,,2.0,NW,FREEPORT,2.0,NW,38.73333,-98.13333,38.73333,-98.13333,PDS,2004-05-01
1167707.0,5391842,20.0,2004,May,Tornado,0,0,0,0,250.0,150.0,TRAINED SPOTTER,,F1,6.0,500.0,,,,,2.0,W,ARGONIA,2.0,W,38.76667,-97.86667,38.76667,-97.86667,PDS,2004-05-01
1168236.0,5392634,48.0,2004,April,Tornado,0,0,0,0,,,STORM CHASER,,F0,3.0,80.0,,,,,2.0,ESE,HASKELL,2.0,ESE,33.15,-99.71667,33.15,-99.68333,PDS,2004-04-01
